#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16 81.300735 349.044800 80.108643 348.806381 
16 17.404556 17.881393 17.404556 17.642975 
16 10.013580 5.722046 9.298325 5.483627 
16 5.483627 6.437302 5.483627 6.437302 
16 5.722046 5.245209 5.483627 5.245209 
16 5.722046 8.106232 4.529953 7.867813 
16 5.483627 5.483627 5.722046 5.245209 
16 5.722046 6.437302 5.960464 6.198883 
16 5.722046 5.722046 5.245209 5.960464 
16 5.483627 5.483627 4.768372 5.245209 
16 5.960464 7.629395 6.675720 7.390976 
16 23.126602 5.483627 24.318695 5.245209 
16 5.006790 5.483627 5.006790 5.006790 
16 5.960464 5.960464 5.960464 5.722046 
16 5.722046 5.006790 5.245209 5.006790 
16 5.245209 5.245209 5.722046 5.006790 
16 5.245209 7.152557 5.245209 6.914139 
16 5.722046 5.245209 5.483627 5.245209 
16 5.245209 5.483627 5.006790 5.245209 
16 6.198883 5.960464 6.198883 5.960464 
16 5.960464 5.483627 5.960464 5.245209 
16 5.722046 5.483627 5.722046 5.483627 
16 5.006790 5.245209 4.529953 5.245209 
16 5.245209 5.006790 4.768372 5.245209 
16 5.006790 5.006790 5.006790 4.768372 
16 5.722046 5.245209 5.960464 5.006790 
16 118.732452 176.429749 118.970871 176.429749 
16 5.960464 5.006790 5.960464 4.768372 
16 5.483627 5.006790 5.960464 4.768372 
16 5.722046 5.006790 5.960464 4.768372 
16 5.006790 5.245209 5.245209 5.245209 
16 5.245209 5.722046 5.483627 5.722046 
16 5.245209 5.722046 5.006790 5.483627 
16 5.245209 5.960464 4.053116 5.960464 
16 5.245209 5.245209 4.768372 5.006790 
16 76.770782 5.722046 77.009201 5.483627 
16 8.344650 6.198883 8.821487 6.198883 
16 5.006790 5.960464 5.722046 5.960464 
16 5.722046 4.768372 5.960464 4.291534 
16 5.483627 5.483627 5.245209 5.722046 
16 5.483627 28.848648 5.245209 28.610229 
16 5.722046 5.006790 5.483627 5.006790 
16 5.960464 5.722046 5.245209 5.483627 
16 5.245209 4.768372 5.483627 4.768372 
16 5.722046 26.464462 6.198883 26.226044 
16 5.245209 4.529953 5.006790 4.529953 
16 5.483627 5.245209 4.768372 5.245209 
16 5.722046 5.483627 5.722046 5.245209 
16 5.006790 4.768372 4.768372 5.006790 
16 56.505203 12.874603 56.028366 12.874603 
16 56.505203 5.722046 56.982040 5.483627 
16 5.483627 5.722046 6.198883 5.483627 
16 86.545944 86.784363 86.784363 86.784363 
16 5.006790 8.583069 3.099442 8.344650 
16 5.483627 5.722046 5.960464 5.483627 
16 19.788742 5.960464 20.027161 5.722046 
16 5.483627 5.483627 5.483627 5.245209 
16 5.960464 5.722046 5.722046 5.483627 
16 5.483627 5.722046 5.722046 5.483627 
16 5.245209 6.198883 5.245209 5.960464 
16 5.722046 5.722046 5.960464 5.483627 
16 5.722046 6.198883 5.245209 5.960464 
16 5.006790 4.768372 4.768372 4.529953 
16 5.245209 5.245209 5.245209 5.006790 
16 5.960464 5.960464 5.960464 5.960464 
16 5.006790 5.245209 5.006790 5.006790 
16 5.722046 6.198883 5.483627 5.960464 
16 6.198883 11.682510 5.245209 11.444092 
16 5.483627 5.722046 5.006790 5.483627 
16 5.245209 5.483627 5.245209 5.483627 
16 5.722046 5.483627 5.006790 5.245209 
16 5.245209 5.006790 5.245209 5.006790 
16 5.483627 35.762787 5.960464 35.762787 
16 5.960464 5.722046 6.437302 5.722046 
16 5.960464 1.430511 6.198883 0.953674 
16 5.483627 3.814697 4.529953 3.337860 
16 5.483627 64.134598 5.483627 63.896179 
16 5.722046 5.245209 5.483627 5.006790 
16 5.483627 5.722046 5.006790 5.483627 
16 5.483627 4.529953 5.483627 4.529953 
16 5.960464 1.430511 5.722046 1.192093 
16 5.245209 4.053116 5.006790 3.814697 
16 5.483627 5.722046 5.006790 5.483627 
16 5.245209 5.245209 5.006790 5.006790 
16 5.483627 5.006790 5.006790 5.006790 
16 5.722046 5.722046 5.722046 5.483627 
16 5.483627 5.483627 5.722046 5.483627 
16 5.722046 5.960464 5.960464 5.960464 
16 5.483627 5.960464 5.245209 5.722046 
16 6.198883 5.960464 5.960464 5.960464 
16 5.483627 4.053116 5.245209 3.576279 
16 5.960464 2585.411072 4.768372 2585.411072 
16 5.245209 8.106232 5.722046 7.867813 
16 5.483627 1953.601837 3.576279 1953.363419 
16 5.722046 1035.213470 4.053116 1034.975052 
