#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16 5.483627 6.437302 5.960464 5.960464 
16 5.483627 5.722046 5.483627 5.483627 
16 5.245209 5.245209 5.245209 5.483627 
16 47.445297 5.006790 47.206879 4.768372 
16 5.006790 5.006790 5.006790 5.006790 
16 5.245209 5.722046 5.006790 5.483627 
16 5.483627 6.198883 5.483627 5.960464 
16 5.483627 5.722046 5.006790 5.483627 
16 5.245209 5.245209 5.483627 5.245209 
16 5.960464 4.291534 6.437302 3.814697 
16 5.245209 5.006790 5.006790 5.722046 
16 5.960464 5.960464 5.483627 5.722046 
16 5.722046 5.006790 5.722046 4.768372 
16 15.735626 15.497208 15.497208 15.258789 
16 5.722046 5.722046 6.198883 5.483627 
16 5.245209 5.960464 5.483627 5.722046 
16 5.722046 6.198883 5.722046 5.722046 
16 5.722046 6.198883 5.722046 5.960464 
16 5.722046 5.960464 5.960464 5.722046 
16 6.198883 6.198883 6.437302 5.960464 
16 5.960464 5.960464 5.483627 6.437302 
16 5.722046 5.245209 5.722046 5.245209 
16 5.245209 5.245209 5.006790 5.006790 
16 59.366226 5.960464 59.843063 5.960464 
16 5.483627 5.483627 5.483627 5.483627 
16 5.483627 5.483627 5.960464 5.245209 
16 5.483627 9.298325 8.583069 9.059906 
16 5.960464 23.603439 5.960464 23.603439 
16 6.198883 21.934509 6.198883 21.934509 
16 5.483627 6.914139 3.814697 6.675720 
16 5.483627 6.198883 5.245209 5.960464 
16 5.960464 5.722046 5.960464 5.722046 
16 6.198883 5.483627 5.960464 5.245209 
16 5.960464 5.722046 6.198883 5.483627 
16 5.722046 5.006790 6.198883 5.006790 
16 5.245209 52.452087 5.006790 52.452087 
16 5.722046 4.529953 5.483627 4.053116 
16 6.437302 5.960464 6.914139 5.722046 
16 5.245209 47.683716 4.053116 47.683716 
16 6.198883 5.960464 5.960464 5.960464 
16 5.722046 6.198883 5.960464 6.198883 
16 345.468521 345.468521 345.468521 345.468521 
16 18.358231 1.668930 18.358231 1.430511 
16 21.457672 112.771988 20.027161 112.295151 
16 5.722046 5.722046 6.198883 5.722046 
16 5.722046 5.245209 5.245209 5.006790 
