#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) 
16 5.722046 7.629395 9.536743 9.059906 10.490417 11.682510 12.874603 8.344650 7.390976 8.583069 10.013580 9.298325 11.444092 11.682510 12.636185 8.344650 
16 7.867813 13.589859 16.212463 15.497208 16.212463 18.835068 19.788742 14.781952 9.536743 15.497208 16.212463 16.212463 17.881393 19.073486 19.073486 14.066696 
16 5.483627 3.099442 3.337860 4.291534 20.980835 4.053116 16.450882 4.529953 19.311905 4.291534 13.828278 1.907349 18.119812 0.238419 15.974045 3.814697 
16 5.483627 10.013580 7.152557 12.397766 8.344650 14.781952 11.444092 11.920929 5.960464 11.920929 8.106232 13.113022 9.298325 14.781952 11.205673 11.205673 
16 5.722046 6.675720 9.298325 7.867813 10.251999 11.682510 12.159348 8.106232 6.914139 8.344650 9.536743 8.821487 11.205673 12.874603 11.920929 8.106232 
16 5.245209 47.206879 49.114227 48.875809 58.650970 52.213669 52.690506 48.398972 5.722046 57.458878 57.935715 53.644180 51.736832 51.975250 52.452087 48.398972 
16 4.768372 2.861023 13.351440 5.006790 18.596649 3.814697 16.212463 4.529953 17.404556 4.768372 23.365021 1.192093 15.258789 0.000000 15.974045 4.053116 
16 5.006790 5.960464 5.960464 8.821487 10.251999 11.682510 9.775162 17.881393 12.397766 8.344650 6.198883 10.728836 11.444092 11.682510 7.152557 18.119812 
16 5.245209 13.113022 4.529953 15.735626 37.193298 18.119812 9.536743 15.497208 5.483627 42.438507 32.186508 16.927719 9.536743 17.166138 9.298325 15.020370 
16 5.722046 5.960464 9.536743 7.629395 9.059906 10.728836 13.113022 1.907349 6.675720 7.629395 9.298325 8.583069 10.013580 10.728836 12.874603 1.907349 
16 5.483627 6.675720 10.728836 3.576279 10.251999 3.337860 8.344650 29.802322 28.371811 8.344650 10.967255 1.192093 14.543533 0.238419 8.106232 28.848648 
16 5.483627 201.225281 205.755234 200.033188 9.059906 206.232071 209.808350 199.794769 6.914139 202.894211 205.278397 200.510025 10.490417 205.993652 209.331512 199.079514 
16 5.722046 3.099442 9.298325 21.934509 22.172928 12.159348 12.874603 21.219254 20.742416 4.053116 22.649765 9.298325 11.205673 11.444092 12.397766 21.457672 
16 5.245209 17.166138 19.788742 19.073486 9.059906 21.696091 22.888184 19.073486 7.390976 25.987625 19.311905 19.550323 10.013580 21.457672 23.126602 18.596649 
16 5.483627 5.722046 9.298325 8.106232 9.059906 11.205673 12.874603 7.629395 7.152557 7.390976 9.298325 8.821487 10.013580 10.728836 12.397766 7.867813 
16 5.245209 9.536743 11.444092 11.444092 12.397766 14.066696 14.781952 11.682510 6.437302 10.728836 12.159348 11.682510 12.874603 13.828278 14.066696 10.967255 
16 5.245209 30.040741 30.279160 31.948090 30.517578 35.047531 33.140182 31.709671 7.867813 31.709671 30.517578 33.140182 31.948090 34.809113 32.901764 31.471252 
16 5.245209 6.437302 9.775162 9.298325 9.536743 11.920929 13.113022 8.583069 7.152557 7.867813 9.536743 10.013580 10.967255 11.920929 12.397766 8.344650 
16 5.483627 7.629395 10.490417 10.013580 9.775162 13.113022 29.802322 9.298325 7.629395 8.821487 10.251999 10.967255 12.397766 28.610229 29.563904 9.059906 
16 5.483627 7.390976 12.636185 11.205673 10.728836 13.828278 82.015991 62.704086 9.536743 9.059906 11.682510 12.159348 13.113022 17.881393 82.015991 62.227249 
16 5.483627 27.418137 10.013580 61.750412 9.059906 20.980835 64.134598 14.543533 7.629395 28.371811 10.490417 63.419342 10.013580 20.503998 63.896179 14.305115 
16 5.483627 7.390976 9.775162 9.298325 3.814697 12.159348 13.113022 8.583069 7.152557 18.358231 19.073486 10.490417 0.000000 12.159348 12.636185 8.583069 
16 5.245209 23.126602 9.059906 25.272369 8.106232 27.656555 13.828278 24.318695 5.722046 24.557114 8.821487 25.987625 9.775162 27.894974 14.066696 24.557114 
16 5.483627 6.914139 10.013580 8.583069 10.251999 11.920929 13.828278 8.821487 7.152557 8.344650 10.251999 10.013580 11.920929 11.920929 13.351440 8.344650 
16 5.483627 7.629395 10.967255 10.251999 10.013580 12.636185 15.020370 10.251999 8.344650 10.013580 12.397766 11.920929 11.920929 12.874603 15.020370 9.775162 
16 5.245209 6.675720 9.775162 8.821487 9.775162 12.397766 13.113022 8.821487 7.152557 8.344650 9.775162 10.251999 11.444092 11.682510 12.874603 7.867813 
16 5.245209 7.152557 8.821487 9.298325 10.490417 11.444092 12.159348 8.344650 7.152557 8.106232 10.013580 9.536743 10.728836 10.967255 11.682510 8.106232 
16 5.245209 7.152557 10.490417 9.536743 4.529953 12.636185 13.351440 8.583069 7.390976 8.821487 10.490417 10.251999 5.722046 12.397766 13.113022 8.344650 
16 5.960464 7.152557 9.775162 9.536743 10.251999 12.636185 13.351440 8.821487 7.629395 8.821487 10.013580 10.728836 11.682510 12.874603 13.113022 8.583069 
16 5.245209 9.298325 10.490417 11.444092 9.775162 14.781952 13.589859 10.967255 7.152557 10.967255 10.967255 12.636185 11.205673 14.305115 13.828278 10.728836 
16 5.006790 7.867813 42.915344 41.007996 10.967255 29.563904 46.491623 41.246414 38.623810 9.775162 0.476837 28.133392 29.325485 69.141388 46.968460 40.769577 
16 5.960464 2.861023 9.298325 20.265579 33.617020 3.337860 11.920929 14.066696 45.776367 4.768372 47.922134 15.735626 30.040741 0.000000 11.444092 13.351440 
16 15.735626 7.867813 21.934509 10.013580 11.682510 23.126602 25.272369 10.013580 7.629395 10.728836 13.351440 21.696091 22.172928 23.126602 25.272369 9.298325 
16 5.722046 2.861023 3.576279 10.967255 11.920929 12.874603 13.828278 10.251999 9.536743 4.529953 4.768372 10.728836 12.636185 12.636185 13.113022 9.775162 
16 5.960464 5.960464 32.424927 8.106232 35.762787 34.332275 35.285950 7.629395 6.914139 33.140182 35.285950 31.948090 34.093857 33.855438 35.285950 7.390976 
16 5.483627 6.914139 9.775162 8.583069 10.251999 11.920929 13.113022 8.821487 7.629395 8.583069 9.775162 9.536743 11.444092 12.397766 12.874603 8.106232 
16 6.198883 6.198883 4.053116 8.344650 8.583069 25.749207 7.629395 7.390976 5.960464 7.390976 0.238419 24.080276 25.033951 26.226044 7.152557 7.390976 
16 5.483627 6.675720 23.365021 8.344650 9.536743 11.444092 26.464462 7.629395 7.152557 7.629395 9.059906 9.298325 10.967255 25.510788 25.987625 7.629395 
16 5.245209 103.950500 12.397766 118.494034 12.397766 108.718872 16.212463 118.732452 19.311905 105.381012 13.113022 106.811523 13.351440 108.718872 16.212463 118.255615 
16 5.483627 2.861023 7.867813 4.529953 31.232834 3.576279 10.728836 4.291534 29.087067 4.053116 30.994415 1.668930 28.610229 0.238419 10.728836 4.291534 
16 10.490417 2.861023 3.337860 105.619431 102.519989 30.994415 6.914139 104.904175 103.235245 5.006790 78.439713 28.848648 29.087067 30.279160 6.437302 105.142593 
16 5.483627 30.040741 34.332275 32.663345 4.053116 35.285950 3.576279 32.901764 7.152557 37.193298 40.292740 34.809113 0.953674 117.778778 3.099442 32.663345 
16 5.483627 6.675720 92.744827 67.472458 10.013580 95.605850 54.597855 7.867813 65.803528 8.583069 9.775162 92.983246 94.890594 95.129013 53.882599 7.867813 
16 5.960464 104.427338 3.576279 106.096268 9.775162 113.248825 16.212463 105.619431 5.722046 105.619431 0.476837 110.864639 13.828278 112.533569 15.735626 105.381012 
16 5.245209 10.728836 13.113022 3.337860 13.589859 15.258789 16.212463 12.874603 6.198883 11.682510 13.828278 4.053116 15.258789 15.020370 15.974045 12.636185 
16 5.006790 6.198883 3.576279 8.583069 9.775162 20.503998 10.251999 21.457672 7.152557 7.867813 0.000000 18.119812 19.550323 23.126602 10.490417 20.742416 
16 5.722046 7.629395 10.490417 18.119812 10.967255 12.159348 3.099442 17.166138 16.212463 8.821487 10.251999 10.251999 11.920929 12.636185 3.099442 17.404556 
16 5.245209 2.861023 10.728836 3.814697 19.073486 6.675720 14.066696 16.927719 78.201294 4.291534 22.411346 0.238419 19.788742 0.238419 14.066696 16.927719 
16 5.722046 2.861023 10.967255 5.245209 14.305115 4.529953 14.066696 5.722046 11.205673 5.006790 14.781952 2.384186 11.682510 4.053116 14.305115 4.768372 
16 5.245209 6.675720 9.536743 8.583069 3.337860 11.205673 13.113022 8.821487 7.867813 13.113022 14.543533 9.536743 0.000000 10.967255 12.874603 8.106232 
16 5.006790 6.437302 8.821487 3.576279 9.059906 4.291534 11.444092 2.861023 9.059906 7.629395 9.298325 2.145767 9.536743 3.814697 11.444092 2.861023 
16 5.722046 3.099442 9.298325 11.444092 12.397766 5.245209 12.636185 10.967255 10.013580 4.768372 12.159348 9.775162 11.444092 5.245209 12.159348 10.967255 
16 5.722046 60.558319 11.444092 62.942505 10.967255 39.339066 14.781952 62.227249 7.629395 62.942505 12.397766 63.896179 11.920929 38.862228 14.543533 62.227249 
16 5.245209 6.914139 4.768372 15.974045 10.013580 5.722046 13.351440 16.212463 14.305115 8.583069 4.053116 10.013580 11.205673 6.675720 13.113022 15.735626 
16 5.245209 7.867813 10.967255 10.251999 9.775162 13.113022 14.305115 10.251999 7.629395 10.013580 11.205673 11.682510 11.444092 13.113022 15.974045 9.775162 
16 5.483627 3.099442 25.033951 56.982040 60.796738 28.371811 28.610229 56.505203 57.697296 4.053116 76.055527 7.629395 11.920929 28.371811 11.682510 55.551529 
16 5.006790 11.920929 11.205673 41.723251 41.961670 22.888184 14.543533 16.689301 29.087067 46.014786 43.630600 20.742416 11.920929 21.934509 14.543533 16.212463 
16 5.483627 26.702881 30.755997 27.894974 9.775162 31.471252 33.617020 27.894974 6.914139 28.371811 30.279160 28.848648 11.682510 31.709671 34.332275 27.179718 
16 5.245209 23.126602 3.576279 25.272369 30.994415 50.783157 50.544739 25.749207 6.675720 25.033951 0.238419 49.591064 49.591064 51.021576 50.783157 25.749207 
16 23.365021 35.524368 46.014786 37.670135 9.536743 76.770782 49.591064 36.954880 7.390976 37.193298 26.941299 56.505203 46.253204 59.127808 49.829483 36.478043 
16 5.245209 36.239624 39.577484 38.385391 38.623810 41.246414 44.345856 38.623810 7.152557 38.385391 39.815903 40.054321 39.339066 41.723251 43.630600 38.146973 
16 5.006790 7.152557 9.536743 9.059906 10.490417 12.159348 12.636185 8.821487 7.390976 8.583069 10.490417 9.298325 11.444092 11.444092 12.159348 8.583069 
16 5.006790 6.437302 9.775162 8.344650 9.536743 11.205673 13.113022 8.344650 6.914139 8.106232 10.490417 9.298325 10.728836 11.205673 13.351440 7.629395 
16 5.483627 25.987625 28.848648 28.133392 29.325485 31.471252 32.186508 27.656555 5.960464 27.418137 29.087067 29.802322 31.232834 30.517578 31.709671 27.418137 
16 5.245209 7.152557 9.536743 8.821487 9.775162 15.735626 13.113022 8.106232 7.390976 8.106232 9.536743 10.013580 11.682510 11.682510 12.874603 8.106232 
